dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0015-008-R0001,IL-MTFN-001-G-F-0015-008,Geschichte der Familie Hess von Aufhausen,כותרת המחברת: Geschichte der Familie Hess von Aufhausen - סיפור משפחת הס מאופהאוזן.,Titel des Notizbuchs: Geschichte der Familie Hess von Aufhausen - Die Geschichte der Familie Hess aus Aufhausen.,Notebook title: Geschichte der Familie Hess von Aufhausen - The story of the Hess family from Aufhausen.,German|Hebrew,Book,,original,Familie Hess,,,,
IL-MTFN-001-G-F-0015-008-R0002,IL-MTFN-001-G-F-0015-008,Notebook Writing in Nahariya,כתיבת המחברת נעשתה בנהריה.,Das Schreiben des Notizbuchs wurde in Nahariya gemacht.,The writing of the notebook was done in Nahariya.,Hebrew,Notepad,handwriting,original,,,,,
IL-MTFN-001-G-F-0015-008-R0003,IL-MTFN-001-G-F-0015-008,Notebook Contents Description,"לתיאור תכולת המחברת, ראו: הערות. המשך תיאור תכולת המחברת: כאבי המשפחה מציינת ג'ני את יוסף הס Josef Hess, יליד 1794, ולו צאצאים רבים עד עצם היום הזה.","Für die Beschreibung des Inhalts des Notizbuchs siehe: Anmerkungen. Fortsetzung der Beschreibung des Inhalts des Notizbuchs: Die Schmerzen der Familie erwähnt Jenny Josef Hess, geboren 1794, und er hat bis heute viele Nachkommen.","For the description of the contents of the notebook, see: notes. Continuation of the description of the contents of the notebook: The family's pains mention Jenny Josef Hess, born 1794, and he has many descendants to this day.",Hebrew,Notepad,,other,Josef Hess,,,,
IL-MTFN-001-G-F-0015-008-R0004,IL-MTFN-001-G-F-0015-008,Family Relations of Abraham Hess,"לאחיינו של יוסף הס, שמו אברהם הס Abraham Hess, היו 4 בנים, אחד מהם היה דוד הס David Hess - אביה של ג'ני קרמר.","Der Neffe von Joseph Hess, sein Name war Abraham Hess, hatte 4 Söhne, einer von ihnen war David Hess - der Vater von Jenny Kramer.","The nephew of Joseph Hess, his name was Abraham Hess, had 4 sons, one of them was David Hess - the father of Jenny Kramer.",Unspecified,Unrecognized,,other,Abraham Hess,,,,
IL-MTFN-001-G-F-0015-008-R0005,IL-MTFN-001-G-F-0015-008,Notebook with Descriptions of the Hess Family and Jewish Life,"בין היתר יש במחברת: תאור מפורט של כל ענפי משפחת הס, תאורים מפורטים של חיי הקהילה וחיי יהודי החסות, חינוך, החיים עם הדת, צורות פרנסה למיניהן, הגבלות וקשיים בחיי היהודים ועוד.","Unter anderem gibt es im Notizbuch: eine detaillierte Beschreibung aller Zweige der Familie Hess, detaillierte Beschreibungen des Gemeinschaftslebens und des Lebens der Schutzjuden, Bildung, das Leben mit der Religion, verschiedene Einkommensarten, Beschränkungen und Schwierigkeiten im Leben der Juden und mehr.","Among other things, the notebook contains: a detailed description of all branches of the Hess family, detailed descriptions of community life and the life of the protected Jews, education, life with religion, various forms of livelihood, restrictions and difficulties in the life of the Jews, and more.",Hebrew,פנקס|Notepad,handwriting,original,,,,,
IL-MTFN-001-G-F-0015-008-R0007,IL-MTFN-001-G-F-0015-008,Data from Notebook in Hebrew,"בתיק הארכיון הנ""ל מספר נתונים מתוך המחברת כתובים עברית.",In der obigen Archivdatei sind einige Daten aus dem Notizbuch auf Hebräisch geschrieben.,"In the above archive file, some data from the notebook is written in Hebrew.",Hebrew,Notepad,,original,,,,,
IL-MTFN-001-G-F-0015-009-R0001,IL-MTFN-001-G-F-0015-009,Das Hannchen-Buch - The Book of Hannchen,"מחברת זו מוקדשת להנכן (יוהנה) הס לבית נוימרק, אמה של ג'ני קרמר. Hannchen, Johanna Hess geb. Neumark. כותרת המחברת Das Hannchen-Buch - הספר של הנכן. ג'ני כותבת בגרמנית, מוסיפה תמונות רבות. בין היתר יש בספר אילנות יוחסין של המשפחות: קרומוול, ברגמן, נוימרק, גרנגרוס, אוברמאייר, הס. Kromwell, Bergmann, Neumark, Gerngross, Obermayer, Hess. ג'ני כותבת על תקופת השנים 1791-1944.","Dieses Notizbuch ist Hannchen (Johanna) Hess, geborene Neumark, der Mutter von Jenny Kramer, gewidmet. Hannchen, Johanna Hess geb. Neumark. Der Titel des Notizbuchs ist Das Hannchen-Buch - das Buch von Hannchen. Jenny schreibt auf Deutsch und fügt viele Bilder hinzu. Unter anderem enthält das Buch Stammbäume der Familien: Cromwell, Bergmann, Neumark, Gerngross, Obermayer, Hess. Jenny schreibt über den Zeitraum 1791-1944.","This notebook is dedicated to Hannchen (Johanna) Hess, née Neumark, the mother of Jenny Kramer. Hannchen, Johanna Hess née Neumark. The title of the notebook is Das Hannchen-Buch - the book of Hannchen. Jenny writes in German and adds many pictures. Among other things, the book contains family trees of the families: Cromwell, Bergmann, Neumark, Gerngross, Obermayer, Hess. Jenny writes about the period 1791-1944.",German|Hebrew,Notebook,handwriting,original,Jenny Kramer,,,,
IL-MTFN-001-G-F-0015-010-R0002,IL-MTFN-001-G-F-0015-010,Speech for Dr. Max Kramer's 50th Birthday,"נאום מ-1930 ליום הולדתו ה-50 של ד""ר מקס קרמר, שהוא עצמו כתב בכתב ידו בגרמנית.","Rede von 1930 zum 50. Geburtstag von Dr. Max Kramer, die er selbst in seiner Handschrift auf Deutsch verfasst hat.","Speech from 1930 for the 50th birthday of Dr. Max Kramer, which he himself wrote in his own handwriting in German.",German,נאום|Speech,handwriting,original,Dr. Max Kramer,1930,,,
IL-MTFN-001-G-F-0015-012-R0001,IL-MTFN-001-G-F-0015-012,"Letters from Jenny Kramer to Dr. Max Kramer, 1916","מכתבים בגרמנית כרוכים למחברת: ג'ני קרמר כותבת לבעלה ד""ר מקס קרמר בזמן ששירת כרופא בצבא במלח""ע I. המכתבים נכתבו מפברואר עד ספטמבר 1916. בין היתר כותבת ג'ני לבעלה על הפציאנטים שלו, שהיא המשיכה לטפל בהם, על המשפחה והחברים, על ביקורים בתיאטרון, על הריונה ועוד. היא שולחת מדי פעם גם תמונות.","Briefe auf Deutsch in ein Notizbuch gebunden: Jenny Kramer schreibt an ihren Ehemann Dr. Max Kramer, während er im Ersten Weltkrieg als Arzt im Militär diente. Die Briefe wurden von Februar bis September 1916 geschrieben. Unter anderem schreibt Jenny an ihren Ehemann über seine Patienten, die sie weiterhin betreut, über Familie und Freunde, über Theaterbesuche, über ihre Schwangerschaft und mehr. Sie schickt gelegentlich auch Fotos.","Letters in German bound in a notebook: Jenny Kramer writes to her husband Dr. Max Kramer while he served as a doctor in the military during World War I. The letters were written from February to September 1916. Among other things, Jenny writes to her husband about his patients, whom she continued to care for, about family and friends, about visits to the theater, about her pregnancy, and more. She occasionally also sends pictures.",German|גרמנית,מכתב|Letter,handwriting,original,Jenny Kramer,1916-02,,,
IL-MTFN-001-G-F-0015-013-R0001,IL-MTFN-001-G-F-0015-013,Cards with Attached Letters and Records,לחלק מהכרטיסיות מצורפים מכתבים ורישומים שגם הם מאירים את האדם לו שייך הכרטיס.,"Einigen der Karten sind Briefe und Aufzeichnungen beigefügt, die ebenfalls die Person beleuchten, der die Karte gehört.",Some of the cards are accompanied by letters and records that also illuminate the person to whom the card belongs.,Hebrew,מכתב|Letter,,other,,,,,
IL-MTFN-001-G-F-0015-016-R0001,IL-MTFN-001-G-F-0015-016,Cards with Attached Letters and Records,לחלק מהכרטיסיות מצורפים מכתבים ורישומים שגם הם מאירים את האדם לו שייך הכרטיס.,"Einigen der Karten sind Briefe und Aufzeichnungen beigefügt, die ebenfalls die Person beleuchten, der die Karte gehört.",Some of the cards are accompanied by letters and records that also illuminate the person to whom the card belongs.,Hebrew,מכתב|Letter|רשימה|List,,other,,,,,
IL-MTFN-001-G-F-0015-016-R0002,IL-MTFN-001-G-F-0015-016,Documentation of Aaron Josef Cramer,התיעוד מתחיל עם אהרון יוסף קרמר Aaron Josef Cramer 1723-1821.,Die Dokumentation beginnt mit Aaron Josef Cramer 1723-1821.,The documentation begins with Aaron Josef Cramer 1723-1821.,Unspecified,Unrecognized,,original,Aaron Josef Cramer,,,,
IL-MTFN-001-G-F-0015-016-R0003,IL-MTFN-001-G-F-0015-016,Heinz Peter Cramer 1923-1948,"התיעוד מסתיים עם היינץ פטר קרמר 1923-1948 יליד שטוטגרט Heinz Peter Cramer, בנם של ג'ני ומקס קרמר, אחיה של טובית שמשון שנהרג במלחמת השחרור.","Die Dokumentation endet mit Heinz Peter Cramer 1923-1948, geboren in Stuttgart, Sohn von Jenny und Max Cramer, Bruder von Tuvit Samson, der im Unabhängigkeitskrieg getötet wurde.","The documentation ends with Heinz Peter Cramer 1923-1948, born in Stuttgart, son of Jenny and Max Cramer, brother of Tuvit Samson who was killed in the War of Independence.",Unspecified,לא מזוהה,,other,Heinz Peter Cramer,,,,
IL-MTFN-001-G-F-0015-018-R0001,IL-MTFN-001-G-F-0015-018,"Getta Neumark, mother of Hannchen","גטה נוימרק Getta Neumark, אמא של חנכן Hannchen, המאה ה-19.","Getta Neumark, Mutter von Hannchen, 19. Jahrhundert.","Getta Neumark, mother of Hannchen, 19th century.",Unspecified,Unrecognized,,other,Getta Neumark,,,,
IL-MTFN-001-G-F-0015-018-R0003,IL-MTFN-001-G-F-0015-018,David Hess 1896,דוד הס 1896.,David Hess 1896.,David Hess 1896.,Unspecified,לא מזוהה,,original,David Hess,1896,,,
IL-MTFN-001-G-F-0015-018-R0005,IL-MTFN-001-G-F-0015-018,ברטה הס,ברטה הס.,Berta Hess.,Berta Hess.,Unspecified,לא מזוהה,,other,ברטה הס,,,,
IL-MTFN-001-G-F-0015-018-R0006,IL-MTFN-001-G-F-0015-018,אברהם הס,אברהם הס.,Abraham Hess.,Abraham Hess.,Unspecified,לא מזוהה,,other,אברהם הס,,,,
IL-MTFN-001-G-F-0015-018-R0007,IL-MTFN-001-G-F-0015-018,"Heinrich Neumark, Grandfather of Jenny Kramer","היינריך נוימרק, הסבא של ג'ני קרמר מצד האם.","Heinrich Neumark, der Großvater von Jenny Kramer mütterlicherseits.","Heinrich Neumark, the grandfather of Jenny Kramer on the mother's side.",Unspecified,Unrecognized,,other,Heinrich Neumark,,,,
IL-MTFN-001-G-F-0017-002-R0002,IL-MTFN-001-G-F-0017-002,Postcards to Thekla Kallenbach,גלויות אל גב' טקלה קלנבך Thekla Kallenbach משנות ה-30; ה-50; ה-70 למאה ה-20.,"Postkarten an Frau Thekla Kallenbach aus den 30er, 50er und 70er Jahren des 20. Jahrhunderts.","Postcards to Ms. Thekla Kallenbach from the 1930s, 1950s, and 1970s of the 20th century.",Unspecified,גלויה|Postcard,,original,Thekla Kallenbach,,,,
IL-MTFN-001-G-F-0017-002-R0009,IL-MTFN-001-G-F-0017-002,Quotes on Death from Simon Klenbach's Diary,"ציטטות של סופרים ידועים על המות, מתוך יומנו של סימון קלנבך.","Zitate bekannter Schriftsteller über den Tod, aus dem Tagebuch von Simon Klenbach.","Quotes from famous writers about death, from the diary of Simon Klenbach.",Hebrew,רשימות|Personal Notes,,original,Simon Klenbach,,,,
IL-MTFN-001-G-F-0019-001-R0001,IL-MTFN-001-G-F-0019-001,"Military Notebook of Felix Redlich, 1918","1918, פנקס צבאי של פליקס רדליך Felix Redlich.","1918, Militärbuch von Felix Redlich.","1918, Military notebook of Felix Redlich.",German,פנקס|Notepad,,original,Felix Redlich,1918,,,
IL-MTFN-001-G-F-0020-001-R0002,IL-MTFN-001-G-F-0020-001,Letters to Ruth Rilf from Margot Hausenstein,"שני מכתבים אל רות רילף (רעיתו של ד""ר שלמה רילף) מאת מרגוט האוזנשטיין Margot Hausenstein; נכדתו של יצחק רילף בת ה-88, שחיה בלונדון וכותבת את הזיכרונות שלה על הסבא יצחק רילף. לונדון, גרמנית כתב יד, 1979.","Zwei Briefe an Ruth Rilf (Ehefrau von Dr. Shlomo Rilf) von Margot Hausenstein; die 88-jährige Enkelin von Yitzhak Rilf, die in London lebt und ihre Erinnerungen an den Großvater Yitzhak Rilf schreibt. London, Deutsch, Handschrift, 1979.","Two letters to Ruth Rilf (wife of Dr. Shlomo Rilf) from Margot Hausenstein; the 88-year-old granddaughter of Yitzhak Rilf, who lives in London and writes her memories of her grandfather Yitzhak Rilf. London, German, handwritten, 1979.",German,מכתב|Letter,handwriting,original,Margot Hausenstein,1979,,,
IL-MTFN-001-G-F-0020-001-R0003,IL-MTFN-001-G-F-0020-001,Lecture by Ruth Rilf on Yitzhak Rilf,"הרצאה כתובה (2 עותקים) של רות רילף על יצחק רילף. גרמנית הדפסה, רות רילף הרצתה ב-1979.","Geschriebener Vortrag (2 Kopien) von Ruth Rilf über Yitzhak Rilf. Deutsch maschinengeschrieben, Ruth Rilf hielt den Vortrag 1979.","Written lecture (2 copies) by Ruth Rilf on Yitzhak Rilf. German typewritten, Ruth Rilf lectured in 1979.",German,הרצאה|Lecture,typewriting,copy,Ruth Rilf,1979,,,
IL-MTFN-001-G-F-0021-002-R0001,IL-MTFN-001-G-F-0021-002,Autobiography of Sonia Friedman,"מנוסקריפט, 361 דפים, של האוטוביוגרפיה שכתבה סוניה פרידמן לבית וולף, גרמנית. האוטוביוגרפיה נכתבה בישראל, תל אביב ב-1961.","Manuskript, 361 Seiten, der Autobiografie geschrieben von Sonja Friedman geborene Wolf, Deutsch. Die Autobiografie wurde in Israel, Tel Aviv im Jahr 1961 geschrieben.","Manuscript, 361 pages, of the autobiography written by Sonia Friedman née Wolf, German. The autobiography was written in Israel, Tel Aviv in 1961.",German,לא מזוהה,handwriting,original,Sonia Friedman,1961,,,361
IL-MTFN-001-G-F-0021-002-R0002,IL-MTFN-001-G-F-0021-002,Biographical Summary by Esther Noter,"אסתר נוטר כתבה תמצית ביוגרפית של האם, סוניה, והסבים, מרתה ולותר וולף. עברי ואנגלית בהדפסה.","Esther Noter schrieb eine biografische Zusammenfassung der Mutter, Sonja, und der Großeltern, Martha und Lothar Wolf. Hebräisch und Englisch in Maschinenschrift.","Esther Noter wrote a biographical summary of the mother, Sonia, and the grandparents, Martha and Lothar Wolf. Hebrew and English in typewriting.",Hebrew|English,מסמך מתורגם|Translated Document,typewriting,original,,,,,
IL-MTFN-001-G-F-0021-003-R0002,IL-MTFN-001-G-F-0021-003,Hebrew Translation of Sonia Friedman's Autobiography,"התרגום לעברית למנוסקריפט האוטוביוגרפיה של סוניה פרידמן לבית וולף, 206 דפים.","Die Übersetzung ins Hebräische des Manuskripts der Autobiografie von Sonja Friedman geborene Wolf, 206 Seiten.","The Hebrew translation of the manuscript of the autobiography of Sonia Friedman née Wolf, 206 pages.",Hebrew,מסמך מתורגם|Translated Document,,copy,Sonia Friedman,,,,206
