dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0047-050-R0003,IL-MTFN-001-G-F-0047-050,"Wanted Flyer for Ernst Toller, 1919","צילום, פלייר 'מבוקש' תמורת 10000 מרק למידע שיביא לתפיסתו של ארנס טולר, שמואשם בבגידה. הפלייר, עליו מופיע תמונתו של ארנסט טולר, הונפק במינכן ב-1919.","Fotografie, Flyer 'Gesucht' für 10.000 Mark für Informationen, die zur Ergreifung von Ernst Toller führen, der des Verrats beschuldigt wird. Der Flyer, auf dem ein Bild von Ernst Toller erscheint, wurde 1919 in München herausgegeben.","Photograph, 'Wanted' flyer for 10,000 marks for information leading to the capture of Ernst Toller, who is accused of treason. The flyer, featuring a picture of Ernst Toller, was issued in Munich in 1919.",German,פלייר|Flyer,print,copy,Ernst Toller,1919,1919,,
IL-MTFN-001-G-F-0047-050-R0004,IL-MTFN-001-G-F-0047-050,Empty Envelope Addressed to Dr. Landsberg,"מעטפה ריקה ממוענת אל ד""ר לנדסברג רח' בצלאל 11, תל אביב. לא ניתן לפענח את חותמת הדואר.","Leerer Umschlag adressiert an Dr. Landsberg, Bezalel Straße 11, Tel Aviv. Der Poststempel ist nicht lesbar.","Empty envelope addressed to Dr. Landsberg, Bezalel St. 11, Tel Aviv. The postmark cannot be deciphered.",Unspecified,מעטפה|Envelope,,other,Dr. Landsberg,,,,
IL-MTFN-001-G-F-0047-050-R0007,IL-MTFN-001-G-F-0047-050,Aus Kunst und Leben - מאמר על הרצאה של ארנס טולר,"גזיר עיתון, מאמר קצר עם הכותרת Aus Kunst und Leben תרגום: מהאמנות והחיים. המאמר מתייחס להרצאה שנתן ארנס טולר בקזינו של ויזבדן, בו חשף את משנתו האנושית;חברתית. ללא תאריך.","Zeitungsausschnitt, kurzer Artikel mit dem Titel Aus Kunst und Leben Übersetzung: Aus der Kunst und dem Leben. Der Artikel bezieht sich auf einen Vortrag, den Erns Toller im Casino von Wiesbaden hielt, in dem er seine humanitäre; soziale Lehre enthüllte. Ohne Datum.","Newspaper clipping, short article with the title Aus Kunst und Leben Translation: From Art and Life. The article refers to a lecture given by Ernst Toller at the Wiesbaden Casino, where he revealed his humanitarian; social doctrine. No date.",German,גזיר עיתון|News Clipping,print,other,ארנס טולר,,,,
IL-MTFN-001-G-F-0047-050-R0008,IL-MTFN-001-G-F-0047-050,Envelope with Photographs Sent to Leoni Frank,מעטפה בה נשלחו צילומים מארכיון ארנסט טולר אל לאוני פרנק (לנדסברג) מאוניברסיטת דרום קליפורניה. חותמת הדואר על המעטפה: מרץ 1970.,"Ein Umschlag, in dem Fotos aus dem Ernst Toller Archiv an Leoni Frank (Landsberg) von der University of Southern California geschickt wurden. Der Poststempel auf dem Umschlag: März 1970.",An envelope in which photographs from the Ernst Toller archive were sent to Leoni Frank (Landsberg) from the University of Southern California. The postmark on the envelope: March 1970.,Unspecified,מעטפה|Envelope,,original,Leoni Frank,,1970-03,,
IL-MTFN-001-G-F-0053-002-R0001,IL-MTFN-001-G-F-0053-002,Weekly Newspaper Warning from Freudental 1861,עיתון שבועי ובו אזהרה מהיהודי Freudental 1861;,Wöchentliche Zeitung mit einer Warnung von dem Juden Freudental 1861;,Weekly newspaper with a warning from the Jew Freudental 1861;,German,עיתון|Newspaper,print,original,Freudental,1861,1861,,
IL-MTFN-001-G-F-0056-001-R0001,IL-MTFN-001-G-F-0056-001,"Ami Ami Booklet, 1978","חוברת ""עמי Ami"" עיתון האיגוד העולמי של היהדות המתקדמת משנת 1978.","Broschüre 'Ami Ami', Zeitung der Weltunion für Progressives Judentum aus dem Jahr 1978.","Booklet 'Ami Ami', newspaper of the World Union for Progressive Judaism from the year 1978.",Hebrew,חוברת|Booklet,print,original,,1978,1978,,
IL-MTFN-001-G-F-0056-001-R0006,IL-MTFN-001-G-F-0056-001,Black Leather Case with Freemason Symbol,"נרתיק מעור שחור עליו כתוב באותיות זהב: אח ד""ר גומפרט Br. Dr. Gunpert ולצידו סמל הבונים החופשיים.",Schwarzes Lederetui mit goldenen Buchstaben: Br. Dr. Gunpert und daneben das Symbol der Freimaurer.,Black leather case with gold letters: Br. Dr. Gunpert and next to it the symbol of the Freemasons.,Unspecified,חפץ|Object,other,original,Dr. Gunpert,,,,
IL-MTFN-001-G-F-0057-001-R0002,IL-MTFN-001-G-F-0057-001,Photographs of Articles on Hausdorff Zelig,צילומי מאמרים על האוסדורף זליג.,Fotografien von Artikeln über Hausdorff Zelig.,Photographs of articles about Hausdorff Zelig.,Hebrew|German,News Clipping|Photograph,photography,copy,Hausdorff Zelig,,,,
IL-MTFN-001-G-F-0057-001-R0007,IL-MTFN-001-G-F-0057-001,News Clippings,קטעי עיתונות;,Zeitungsausschnitte,News clippings,Unspecified,גזיר עיתון|News Clipping,,other,,,,,
IL-MTFN-001-G-F-0059-001-R0003,IL-MTFN-001-G-F-0059-001,"Pages from ""Natzofa"" and ""Beitenu"" newspapers","דפים מתוך העיתונות ""נצופה"" ו ""בביתנו""","Seiten aus den Zeitungen ""Natzofa"" und ""Beitenu""","Pages from the newspapers ""Natzofa"" and ""Beitenu""",Hebrew,עיתון|Newspaper,print,original,,,,,
IL-MTFN-001-G-F-0081-001-R0002,IL-MTFN-001-G-F-0081-001,Photographs of Hebrew Article on Leopold and Ida Marx,צילומים מאמר בעברית על ליאופולד ואידה מרכס,Fotografien eines Artikels auf Hebräisch über Leopold und Ida Marx,Photographs of a Hebrew article about Leopold and Ida Marx,Hebrew|עברית,תצלום|Photograph,photography,copy,Leopold Marx|Ida Marx,,,,
IL-MTFN-001-G-F-0085-001-R0004,IL-MTFN-001-G-F-0085-001,List of Foods from Dr. Shlomo Carlebach's Wedding,"1906, ברלין, רשימת מאכלים בצורת ""צקים"", גימיק מחתונת ד""ר שלמה קרלבך;","1906, Berlin, Liste von Speisen in Form von ""Schecks"", Gimmick von der Hochzeit von Dr. Shlomo Carlebach;","1906, Berlin, list of foods in the form of ""checks"", gimmick from the wedding of Dr. Shlomo Carlebach;",Hebrew,רשימה|List,,original,Dr. Shlomo Carlebach,1906,,,
IL-MTFN-001-G-F-0085-001-R0005,IL-MTFN-001-G-F-0085-001,Wedding Menu List for Dr. Shlomo Carlebach and Sarah Leith Persil,"1906, ברליןרשימת מאכלים לחתונת ד""ר שלמה קרלבך עם שרה להית פרסיל ע""י כל מאכל פשוט מהכתובים.","1906, Berlin. Liste der Speisen für die Hochzeit von Dr. Shlomo Carlebach mit Sarah Leith Persil, erstellt von jedem einfachen Gericht aus den Schriften.","1906, Berlin. List of dishes for the wedding of Dr. Shlomo Carlebach with Sarah Leith Persil, created by each simple dish from the scriptures.",Hebrew,רשימה|List,,original,,1906,,,
IL-MTFN-001-G-F-0085-001-R0006,IL-MTFN-001-G-F-0085-001,"Musical and Humorous Evening Program, 1900","1900, תכנית לערב מוסיקלי;הומוריסטי;","1900, Programm für einen musikalischen; humoristischen Abend;","1900, Program for a musical; humorous evening;",Unspecified,תכניה|Playbill,,original,,1900,,,
IL-MTFN-001-G-F-0085-001-R0007,IL-MTFN-001-G-F-0085-001,Newspaper Pages from 1905,"1905, דפי עתונות מה;Israelit, Deutsche Zeitung, Israelische Zeitung,;","1905, Zeitungsseiten aus; Israelit, Deutsche Zeitung, Israelische Zeitung,;","1905, Newspaper pages from; Israelit, Deutsche Zeitung, Israelische Zeitung,;",German,גזיר עיתון|News Clipping,print,original,,1905,1905,,
IL-MTFN-001-G-F-0087-001-R0002,IL-MTFN-001-G-F-0087-001,Catalog from 1964 Memorial Exhibition,"קטלוג מתערוכת זכרון שהוצא ב-1964 ע""י אגודת הציירים בישראל","Katalog einer Gedenkausstellung, herausgegeben 1964 von der Vereinigung der Maler in Israel",Catalog from a memorial exhibition published in 1964 by the Association of Painters in Israel,Hebrew,קטלוג|Catalog,print,original,,,1964,,
IL-MTFN-001-G-F-0091-001-R0001,IL-MTFN-001-G-F-0091-001,"Entrance Ticket to the 4th Zionist Congress, 1900","כרטיס הכניסה, של יונס וולפה Jonas Wolppe מוינה, לקונגרס הציוני ה-4, לונדון, 1900.","Eintrittskarte von Jonas Wolppe aus Wien zum 4. Zionistenkongress, London, 1900.","Entrance ticket of Jonas Wolppe from Vienna to the 4th Zionist Congress, London, 1900.",Hebrew|German,כרטיס|Ticket|Card,print,original,Jonas Wolppe,1900,,,
IL-MTFN-001-G-F-0091-001-R0004,IL-MTFN-001-G-F-0091-001,Obituaries of Jona Wolppe and Amellia,"מודעות אבל מהעיתונות על פטירתם של יונה וולפה Jona Wolppe ושל רעייתו, אמליה Amellia nan",Todesanzeigen aus der Presse über den Tod von Jona Wolppe und seiner Frau Amellia,"Obituaries from the press about the passing of Jona Wolppe and his wife, Amellia",Hebrew|German,מודעת אבל|Death Notice,print,copy,Jona Wolppe|Amellia,,,,
IL-MTFN-001-G-F-0093-003-R0006,IL-MTFN-001-G-F-0093-003,Envelope with Sculpture Photographs,מעטפה עם צילומי פסליה;,Umschlag mit Fotografien ihrer Skulpturen,Envelope with photographs of her sculptures,Unspecified,מעטפה|Envelope,,original,,,,,
IL-MTFN-001-G-F-0093-003-R0007,IL-MTFN-001-G-F-0093-003,Death Notice of Dr. Leo Katzenstein,"מודעת פטירה של אביה ד""ר לאו כצנשטיין;",Todesanzeige ihres Vaters Dr. Leo Katzenstein;,Death notice of her father Dr. Leo Katzenstein;,Hebrew,מודעת אבל|Death Notice,print,original,Dr. Leo Katzenstein,,,,
IL-MTFN-001-G-F-0097-001-R0001,IL-MTFN-001-G-F-0097-001,Medal Donation by Mrs. Wolach,"גב' וולך תרמה למוזאון מדליה שקבלה מהינדנבורג על השתתפותה במאמץ המלחמתי; מלח""ע I; מוצגת,;","Frau Wolach spendete dem Museum eine Medaille, die sie von Hindenburg für ihre Teilnahme am Kriegseinsatz erhalten hatte; Erster Weltkrieg; ausgestellt,","Mrs. Wolach donated to the museum a medal she received from Hindenburg for her participation in the war effort; World War I; exhibited,",Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0098-001-R0002,IL-MTFN-001-G-F-0098-001,White Fabric Pouch with Embroidery by Julia Goldschmidt,"נרתיק מבד לבן לכותונת לילה עם רקמה לבנה ורקמה של המילים Gute Nacht (לילה טוב). עבודת הרקמה נעשתה ע""י יוליה גולדשמידט Julia Goldschmidt בשנת 1867.",Weißer Stoffbeutel für ein Nachthemd mit weißer Stickerei und der Stickerei der Worte Gute Nacht. Die Stickarbeit wurde von Julia Goldschmidt im Jahr 1867 gemacht.,White fabric pouch for a nightgown with white embroidery and the embroidery of the words Gute Nacht (Good Night). The embroidery work was done by Julia Goldschmidt in 1867.,German,חפץ|Object,other,original,Julia Goldschmidt,1867,,,
IL-MTFN-001-G-F-0103-001-R0001,IL-MTFN-001-G-F-0103-001,קטלוג תערוכה לזכר אבי ורבורג,"קטלוג בעברית מתערוכה לזכרו ותרומתו של אבי ורבורג לנושא 'תולדות האומנות' התערוכה הייתה 1999-2000 בגלריה לאומנות, אונ' תל-אביב;",Katalog auf Hebräisch von einer Ausstellung zum Gedenken an und Beitrag von Aby Warburg zum Thema 'Kunstgeschichte'. Die Ausstellung fand 1999-2000 in der Kunstgalerie der Universität Tel Aviv statt.,"Catalog in Hebrew from an exhibition in memory of and contribution by Aby Warburg to the subject 'History of Art'. The exhibition was held 1999-2000 at the Art Gallery, Tel Aviv University.",Hebrew,קטלוג|Catalog,print,original,אבי ורבורג,,1999-2000,,
IL-MTFN-001-G-F-0103-001-R0007,IL-MTFN-001-G-F-0103-001,German Newspaper Article on Eva Warburg Unger's 90th Birthday,"מאמר קטן מעיתון בגרמנית על אוה ורבורג; אונגר, ליום הולדתה ה-90. Eva Warburg Unger;",Ein kleiner Artikel aus einer deutschen Zeitung über Eva Warburg Unger; zu ihrem 90. Geburtstag.,A small article from a German newspaper about Eva Warburg Unger; for her 90th birthday.,German,גזיר עיתון|News Clipping,print,original,Eva Warburg Unger,,,,
IL-MTFN-001-G-F-0103-003-R0002,IL-MTFN-001-G-F-0103-003,1948 Photo of Article from Children's Home,"1948 צילום של כתבה שהופיע אל בית הילדים; ורבורג, המוסד הוקם/פעל ב Kösterberg;","1948 Foto eines Artikels, der im Kinderheim erschien; Warburg, die Einrichtung wurde in Kösterberg gegründet/betrieben;","1948 photo of an article that appeared at the children's home; Warburg, the institution was established/operated in Kösterberg;",German,גזיר עיתון|News Clipping,photography,copy,,1948,,,
IL-MTFN-001-G-F-0104-002-R0001,IL-MTFN-001-G-F-0104-002,"Lace Exhibition Catalog, Berlin 1917","קטלוג/חוברת קטנה לתערוכה של תחרה, ברלין, 1917.","Katalog/Kleines Heft für eine Ausstellung von Spitze, Berlin, 1917.","Catalog/Small booklet for a lace exhibition, Berlin, 1917.",German,קטלוג|Catalog|חוברת|Booklet,print,original,,1917,1917,,
IL-MTFN-001-G-F-0104-002-R0002,IL-MTFN-001-G-F-0104-002,Prospectus of Lace School in Schneeberg,"פרוספקט/חוברת של בי""ס לתחרה בשנברג Schneeberg. ללא תאריך.",Prospekt/Broschüre der Spitzenschule in Schneeberg. Ohne Datum.,Prospectus/Brochure of the Lace School in Schneeberg. No date.,Unspecified,חוברת|Booklet,,original,,,,,
IL-MTFN-001-G-F-0104-002-R0004,IL-MTFN-001-G-F-0104-002,Textile Catalogs at Victoria and Albert Museum,"3 קטלוגים/חוברות באנגלית בנושא טכסטיל במוזיאון ויקטוריה ואלברט בלונדון, המחלקה לטכסטיל. 1922-1924.","3 Kataloge/Broschüren auf Englisch über Textilien im Victoria and Albert Museum in London, Abteilung für Textilien. 1922-1924.","3 catalogs/booklets in English on textiles at the Victoria and Albert Museum in London, the textile department. 1922-1924.",English,קטלוג|Catalog|חוברת|Booklet,print,original,,1922,1924,,
IL-MTFN-001-G-F-0104-003-R0008,IL-MTFN-001-G-F-0104-003,Postcards to Hadassah in Palestine,"גלויות אל הדסה בפלשתינה, שנות ה-30 למאה ה-20.","Postkarten an Hadassah in Palästina, 1930er Jahre.","Postcards to Hadassah in Palestine, 1930s.",Hebrew,גלויה|Postcard,print,original,,1930,,,
IL-MTFN-001-G-F-0105-001-R0010,IL-MTFN-001-G-F-0105-001,Newspaper Clippings and Tickets for Berlin Performances,קטעי עיתונות עם מודעות על הצגות בברלין וכרטיסי כניסה להצגות.,Zeitungsausschnitte mit Anzeigen für Aufführungen in Berlin und Eintrittskarten für Aufführungen.,Newspaper clippings with advertisements for performances in Berlin and admission tickets for performances.,German|Other,גזיר עיתון|News Clipping|כרטיס|Ticket|Card,print,original,,,,,
IL-MTFN-001-G-F-0107-001-R0001,IL-MTFN-001-G-F-0107-001,Sabbath Challah Cover,כיסוי חלת שבת עם חרוזים,Schabbat-Challah-Abdeckung mit Perlen,Sabbath challah cover with beads,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0113-031-R0004,IL-MTFN-001-G-F-0113-031,Audience Program with Abracadabra,התכניה לקהל עם אבראקדאברה,Das Programm für das Publikum mit Abrakadabra,The program for the audience with Abracadabra,Unspecified,תכניה|Playbill,,original,,,,,
IL-MTFN-001-G-F-0113-042-R0010,IL-MTFN-001-G-F-0113-042,1955 Hanukkah Quiz,"1955 חידון לחנוכה, Channukka Quizz;",1955 Chanukka-Quiz,1955 Hanukkah Quiz,Unspecified,לא מזוהה,,original,,1955,,,
IL-MTFN-001-G-F-0113-042-R0011,IL-MTFN-001-G-F-0113-042,Musical Quiz 1971,1971 חידון מוסיקלי; Musikalisches Quizz;,1971 Musikalisches Quiz,1971 Musical Quiz,Hebrew|German,לא מזוהה,,original,,1971,,,
IL-MTFN-001-G-F-0113-042-R0017,IL-MTFN-001-G-F-0113-042,Poster for Circus Lubrassani,"1957, כרזה בעברית וגרמנית לאחים ואחיות לאו;בק;לוגה ערב הומוריסטי בסגנון קרקס, קרקס לוברססני Zirkus Lubrassani;","1957, Plakat auf Hebräisch und Deutsch für Brüder und Schwestern Leo; Beck; Loge humoristischer Abend im Zirkusstil, Zirkus Lubrassani;","1957, Poster in Hebrew and German for Brothers and Sisters Leo; Beck; Loge humorous evening in circus style, Circus Lubrassani;",Hebrew|German,אלמנט גרפי|Graphic Element,print,original,,1957,1957,,
IL-MTFN-001-G-F-0113-049-R0002,IL-MTFN-001-G-F-0113-049,Gift for Eva Reich's 33rd Wedding Anniversary,Fuer eva Reich zum 33 Hochzeitstag 1967,Für Eva Reich zum 33. Hochzeitstag 1967,For Eva Reich on the 33rd wedding anniversary 1967,German,לא מזוהה,,original,Eva Reich,1967,,,
IL-MTFN-001-G-F-0113-049-R0003,IL-MTFN-001-G-F-0113-049,Gift for Richard Strauss's 60th Birthday,Fuer Richard strauss zum 60 Geb. von edmund Weidenfeld,Für Richard Strauss zum 60. Geburtstag von Edmund Weidenfeld,For Richard Strauss on his 60th birthday from Edmund Weidenfeld,German,לא מזוהה,,original,Richard Strauss,,,,
