dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0047-041-R0002,IL-MTFN-001-G-F-0047-041,Complaint by Vera Weizmann to Dr. Landsberg,"צילום, רעיית הנשיא, ורה ויצמן, מתלוננת אצל ד""ר לנדסברג שפועלי הבנין לא קיבלו את כספם. רחובות, אנגלית כתב יד, מרץ 1936.","Foto, die Frau des Präsidenten, Vera Weizmann, beschwert sich bei Dr. Landsberg, dass die Bauarbeiter ihr Geld nicht erhalten haben. Rechovot, Englisch Handschrift, März 1936.","Photograph, the President's wife, Vera Weizmann, complains to Dr. Landsberg that the construction workers have not received their money. Rehovot, English handwriting, March 1936.",English,תצלום|Photograph,photography,original,Vera Weizmann,1936-03,,,
IL-MTFN-001-G-F-0047-043-R0005,IL-MTFN-001-G-F-0047-043,Cut-out Press Pictures,"תמונות גזורות מהעיתונות: שמריהו לוין מספיד את ביאליק; בלפור בבלפוריה; בלפור במאהל בדואי; בלפור, ויצמן, סוקולוב- בן-גוריון, ויצמן בפתיחת יריד המזרח; ויצמן, חנה מייזל-שוחט.","Ausgeschnittene Bilder aus der Presse: Shmaryahu Levin hält eine Trauerrede auf Bialik; Balfour in Balfouria; Balfour im Beduinenzelt; Balfour, Weizmann, Sokolow - Ben-Gurion, Weizmann bei der Eröffnung der Levante-Messe; Weizmann, Hannah Maisel-Shochat.","Cut-out pictures from the press: Shmaryahu Levin eulogizes Bialik; Balfour in Balfouria; Balfour in a Bedouin tent; Balfour, Weizmann, Sokolow - Ben-Gurion, Weizmann at the opening of the Levant Fair; Weizmann, Hannah Maisel-Shochat.",Unspecified,תצלום|Photograph,print,other,,,,,
IL-MTFN-001-G-F-0047-046-R0001,IL-MTFN-001-G-F-0047-046,Portraits and Sculpture of Shmarya Levin,"שלוש תמונות: 2 תמונות דיוקן, גדולות; תמונה ממוסגרת עם צילום פסל ראשו של שמריה לוין, הפסל זאב בן צבי (1904-1952)","Drei Bilder: 2 große Porträtfotos; Ein gerahmtes Bild mit einer Fotografie der Büste von Shmarya Levin, die Skulptur von Zeev Ben Zvi (1904-1952)","Three pictures: 2 large portrait photos; A framed picture with a photograph of the bust of Shmarya Levin, the sculpture by Zeev Ben Zvi (1904-1952)",Unspecified,תצלום|Photograph,photography,original,שמריה לוין,,,,
IL-MTFN-001-G-F-0047-050-R0005,IL-MTFN-001-G-F-0047-050,"Group Photo with Ernst Toller and Landsberg Children, 1927","תמונה קבוצתית: הסופר ארנסט טולר עם הילדות של אלפרד & לאוני לנדסברג, אוה ולאה בויזבדן, 1927.","Gruppenfoto: Der Schriftsteller Ernst Toller mit den Kindern von Alfred & Leoni Landsberg, Uwe und Lea in Wiesbaden, 1927.","Group photo: The writer Ernst Toller with the children of Alfred & Leoni Landsberg, Uwe and Lea in Wiesbaden, 1927.",Unspecified,תצלום|Photograph,photography,original,Ernst Toller,1927,,,
IL-MTFN-001-G-F-0047-050-R0009,IL-MTFN-001-G-F-0047-050,Photograph of 5 Postcards,"צילום, של 5 גלויות, שנמצאות במקור בתיק זה.","Fotografie von 5 Postkarten, die ursprünglich in dieser Akte enthalten sind.","Photograph of 5 postcards, originally contained in this file.",Unspecified,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0049-001-R0001,IL-MTFN-001-G-F-0049-001,Lübeck Synagogue Pictures,תמונות בית הכנסת ליבק Lübeck לפני ואחרי המלחמה;,Bilder der Lübecker Synagoge vor und nach dem Krieg;,Pictures of the Lübeck Synagogue before and after the war;,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0049-001-R0002,IL-MTFN-001-G-F-0049-001,Class Photos of Mr. Dotan from Lübeck School,"תמונות כיתה של מר דותן מבה""ס בליבק Lübeck",Klassenfotos von Herrn Dotan aus der Schule in Lübeck,Class photos of Mr. Dotan from the school in Lübeck,Unspecified,תצלום|Photograph,photography,original,מר דותן,,,,
IL-MTFN-001-G-F-0052-001-R0005,IL-MTFN-001-G-F-0052-001,Military Service Photos,תמונות מהשירות הצבאי.,Bilder vom Militärdienst.,Pictures from military service.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0054-001-R0003,IL-MTFN-001-G-F-0054-001,Photograph of Soldiers in the 1870/71 War,"צילום תמונה של חיילים במלחמת 1870/71, בתמונה גם ""איזרסון"" סבו של יהודה איזרסון;","Foto von Soldaten im Krieg 1870/71, im Bild auch ""Izerson"", der Großvater von Yehuda Izerson;","Photograph of soldiers in the 1870/71 war, also in the picture is ""Izerson"", the grandfather of Yehuda Izerson;",Unspecified,תצלום|Photograph,photography,copy,יהודה איזרסון,,,,
IL-MTFN-001-G-F-0056-001-R0002,IL-MTFN-001-G-F-0056-001,Photos of Dr. Gompert as Soldier (1915-1916),"2 תמונות של ד""ר גומפרט כחיל מ-1915 ו-1916.",2 Fotos von Dr. Gompert als Soldat aus den Jahren 1915 und 1916.,2 photos of Dr. Gompert as a soldier from 1915 and 1916.,Unspecified,תצלום|Photograph,photography,original,Dr. Gompert,1915,,,
IL-MTFN-001-G-F-0056-001-R0007,IL-MTFN-001-G-F-0056-001,Portraits and Exhibition Photos of Dr. Martin Gompert,"3 תמונות דיוקן של ד""ר מרטין גומפרט + 2 תמונה מתערוכה בברלין שם תועד גם הרופא מרטין גומפרט.","3 Porträtfotos von Dr. Martin Gompert + 2 Fotos von einer Ausstellung in Berlin, wo auch der Arzt Martin Gompert dokumentiert wurde.",3 portrait photos of Dr. Martin Gompert + 2 photos from an exhibition in Berlin where the doctor Martin Gompert was also documented.,Unspecified,תצלום|Photograph,photography,original,מרטין גומפרט,,,,
IL-MTFN-001-G-F-0057-001-R0008,IL-MTFN-001-G-F-0057-001,Photographs of L. Lewinstein and Wife,צילומים של תמונות ל. לווינשטיין ואחרות עם אישתו סופי לבית ווירמן;,Fotos von Bildern von L. Lewinstein und anderen mit seiner Frau Sophie geb. Weirman;,Photographs of pictures of L. Lewinstein and others with his wife Sophie née Weirman;,Unspecified,תצלום|Photograph,photography,original,L. Lewinstein,,,,
IL-MTFN-001-G-F-0058-001-R0001,IL-MTFN-001-G-F-0058-001,Portrait of Gusta Rechev,תמונת דיוקן של גוסטה רכב;,Porträtbild von Gusta Rechev,Portrait picture of Gusta Rechev,Unspecified,תצלום|Photograph,photography,original,Gusta Rechev,,,,
IL-MTFN-001-G-F-0059-001-R0001,IL-MTFN-001-G-F-0059-001,Photograph of Drawing by Hermann Struck for Dr. Barth,"צילום רישום מאת הרמן שטרוק שעשה ב-1920 לד""ר בארט","Fotografie einer Zeichnung von Hermann Struck, die er 1920 für Dr. Barth gemacht hat",Photograph of a drawing by Hermann Struck made in 1920 for Dr. Barth,Unspecified,תצלום|Photograph,photography,copy,Hermann Struck,1920,,,
IL-MTFN-001-G-F-0060-001-R0002,IL-MTFN-001-G-F-0060-001,Copy of a picture of Elbogen Yitzhak Moshe,העתק של תמונה של אלבוגן יצחק משה;,Kopie eines Bildes von Elbogen Jitzchak Mosche;,Copy of a picture of Elbogen Yitzhak Moshe;,Unspecified,תצלום|Photograph,,copy,אלבוגן יצחק משה,,,,
IL-MTFN-001-G-F-0061-001-R0002,IL-MTFN-001-G-F-0061-001,Caricature of Dr. Moses from a German Newspaper,"קרקטורה על ד""ר מוזס מעיתון גרמני מלפני מלחמ""ע II;",Karikatur über Dr. Moses aus einer deutschen Zeitung vor dem Zweiten Weltkrieg.,Caricature of Dr. Moses from a German newspaper before World War II.,German,קריקטורה|Caricature,drawing,original,Dr. Moses,,,,
IL-MTFN-001-G-F-0061-001-R0003,IL-MTFN-001-G-F-0061-001,Portrait Photographs,צילומים של דיוקן,Porträtfotografien,Portrait photographs,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0062-001-R0004,IL-MTFN-001-G-F-0062-001,Portrait of Joel Nathanson for Golden Wedding,ברכות לחתונת זהב- תמונת דיוקן צבעונית (ציור מצולם) של יואל נתנזון,Glückwünsche zur Goldenen Hochzeit - Farbporträt (fotografiertes Gemälde) von Joel Nathanson,Congratulations on the Golden Wedding - Color portrait (photographed painting) of Joel Nathanson,Unspecified,תצלום|Photograph,drawing,original,יואל נתנזון,,,,
IL-MTFN-001-G-F-0064-001-R0003,IL-MTFN-001-G-F-0064-001,Einstein Family Tree Photograph,"ב-30.12.2001 התוסף: צילום אילן יוחסין של חלק ממשפ. איינשטיין הענפה, עליו אפשר להבין את הקשר המשפחתי של התורמת אל אלברט איינשטיין שמופיע באילן.","Am 30.12.2001 hinzugefügt: Fotografie eines Stammbaums eines Teils der weitläufigen Familie Einstein, aus dem die familiäre Verbindung der Spenderin zu Albert Einstein, der im Stammbaum erscheint, ersichtlich ist.","Added on 30.12.2001: Photograph of a family tree of part of the extensive Einstein family, from which the familial connection of the donor to Albert Einstein, who appears in the tree, can be understood.",Unspecified,תצלום|Photograph,photography,copy,,,2001-12-30,,
IL-MTFN-001-G-F-0066-001-R0001,IL-MTFN-001-G-F-0066-001,Photos of Dr. W. Preuss,2 תמונות של דר ו. פרויס,2 Fotos von Dr. W. Preuss,2 photos of Dr. W. Preuss,Unspecified,תצלום|Photograph,photography,original,Dr. W. Preuss,,,,
IL-MTFN-001-G-F-0069-001-R0001,IL-MTFN-001-G-F-0069-001,Photograph of a German Book Celebrating 100 Years of S.A. Goldschmidt and Sons,1910 צילום של ספר בגרמנית שיצא לאור לרגל 100 שנים לבית המסחר של ס.א. גולדשמידט ובניו 1810-1910 בברסלא.,"1910 Fotografie eines Buches auf Deutsch, das anlässlich des 100-jährigen Bestehens des Handelsunternehmens S.A. Goldschmidt und Söhne 1810-1910 in Breslau veröffentlicht wurde.",1910 photograph of a book in German published on the occasion of the 100th anniversary of the S.A. Goldschmidt and Sons trading house 1810-1910 in Breslau.,German,תצלום|Photograph,photography,copy,S.A. Goldschmidt and Sons,1910,1910,,
IL-MTFN-001-G-F-0073-001-R0001,IL-MTFN-001-G-F-0073-001,Portrait Picture,תמונת דיוקן,Porträtbild,Portrait picture,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0077-001-R0002,IL-MTFN-001-G-F-0077-001,Family and Military Photos in Germany,תצלומי תמונות משפחתית ובצבא גרמניה. פירוט המצולמים על גב התצלום.,Familien- und Militärfotos in Deutschland. Details der abgebildeten Personen auf der Rückseite des Fotos.,Family and military photos in Germany. Details of the photographed individuals on the back of the photo.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0077-001-R0005,IL-MTFN-001-G-F-0077-001,CD documenting Dr. Shlomo Rilf's family and work,"CD שמתעד את משפחת ד""ר שלמה רילף, את פועלו של ד""ר רילף בזארבריקן Saarbrücken, גרמניה ובפלשתינה/ישראל. ד""ר רילף 1896-1976, התמנה ב-1929 לרב בזארבריקן. 1935 עלה עם לפלשתינה והתיישב בנהריה בה היה מורה ומנהל בית הספר על שם חיים וייצמן. המצגת מתעדת את פועלו בארץ ובגרמניה, את משפחתו הגרעינית ואת עשייתו הקהילתית ופוליטית. ב-12.11.2013 נחנך בעיר זארבריקן כיכר ע""ש ד""ר שלמה רילף ובמקביל הוצגה תערוכה לכבודו ולפועלו. במצגת ניתן לצפות בתמונות וטקסטים מהתערוכה כמו גם לקרוא את דברי בתו, ידידה קאולי לבית רילף, אותם משאה בטקס החניכה. החומרים כולם בגרמנית.","CD, das die Familie von Dr. Shlomo Rilf dokumentiert, die Arbeit von Dr. Rilf in Saarbrücken, Deutschland und in Palästina/Israel. Dr. Rilf 1896-1976, wurde 1929 zum Rabbiner in Saarbrücken ernannt. 1935 wanderte er nach Palästina aus und ließ sich in Nahariya nieder, wo er Lehrer und Schulleiter der Chaim-Weizmann-Schule war. Die Präsentation dokumentiert seine Arbeit im Land und in Deutschland, seine Kernfamilie und seine gemeinschaftlichen und politischen Aktivitäten. Am 12.11.2013 wurde in der Stadt Saarbrücken ein Platz nach Dr. Shlomo Rilf benannt und gleichzeitig eine Ausstellung zu seinen Ehren und seiner Arbeit gezeigt. In der Präsentation können Bilder und Texte aus der Ausstellung sowie die Worte seiner Tochter, Yedida Kauli geb. Rilf, die sie bei der Einweihungszeremonie hielt, angesehen werden. Alle Materialien sind auf Deutsch.","CD documenting the family of Dr. Shlomo Rilf, the work of Dr. Rilf in Saarbrücken, Germany and in Palestine/Israel. Dr. Rilf 1896-1976, was appointed as a rabbi in Saarbrücken in 1929. In 1935, he immigrated to Palestine and settled in Nahariya, where he was a teacher and principal of the Chaim Weizmann School. The presentation documents his work in the country and in Germany, his nuclear family, and his community and political activities. On 12.11.2013, a square named after Dr. Shlomo Rilf was inaugurated in the city of Saarbrücken, and an exhibition in his honor and his work was presented. The presentation includes photos and texts from the exhibition as well as the words of his daughter, Yedida Kauli née Rilf, which she delivered at the inauguration ceremony. All materials are in German.",German|גרמנית,תצלום|Photograph,photography,original,Dr. Shlomo Rilf,,2013-11-12,,
IL-MTFN-001-G-F-0087-001-R0006,IL-MTFN-001-G-F-0087-001,"Photograph of Records from Habima Exhibition, 1978","1978, צילום מספר דפים של רשומים (בישראל) מתערוכה שנעשתה בהבימה","1978, Fotografie von mehreren Seiten von Einträgen (in Israel) aus einer Ausstellung im Habima","1978, Photograph of several pages of records (in Israel) from an exhibition at Habima",Hebrew,תצלום|Photograph,photography,copy,,,1978,,
IL-MTFN-001-G-F-0093-002-R0001,IL-MTFN-001-G-F-0093-002,Pencil Drawings of Brancusi Sculptures,רישומי עיפרון של פסלים של ברנקופף,Bleistiftzeichnungen von Skulpturen von Brancusi,Pencil drawings of sculptures by Brancusi,Unspecified,ציור|Painting,drawing,original,Brancusi,,,,
IL-MTFN-001-G-F-0093-003-R0002,IL-MTFN-001-G-F-0093-003,Colorful Picture of the Sculptor,תמונה צבעונית של הפסלת;,Farbige Bild der Bildhauerin;,Colorful picture of the sculptor;,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0093-003-R0004,IL-MTFN-001-G-F-0093-003,Head Sculpture of Dr. Leo Katzenstein,"פסל: ראשו של ד""ר לאו כצנשטיין;",Skulptur: Kopf von Dr. Leo Katzenstein;,Sculpture: Head of Dr. Leo Katzenstein;,Unspecified,חפץ|Object,other,original,Dr. Leo Katzenstein,,,,
IL-MTFN-001-G-F-0093-003-R0005,IL-MTFN-001-G-F-0093-003,Sculpture of Nanny's Head,"פסל ראשה של ""נני"";","Skulptur des Kopfes von ""Nanny""","Sculpture of the head of ""Nanny""",Irrelevant,חפץ|Object,other,original,,,,,
IL-MTFN-001-G-F-0093-003-R0008,IL-MTFN-001-G-F-0093-003,Photograph of a German Publication on Modern Art in the Weimar Republic,"צילום של פרסום בגרמנית על האומנות המודרנית בתקופת הרפובליקה הויימארית, בו כותבים גם על הפסלת;","Fotografie einer Veröffentlichung auf Deutsch über die moderne Kunst in der Weimarer Republik, in der auch über die Bildhauerin geschrieben wird;","Photograph of a publication in German about modern art during the Weimar Republic, which also writes about the sculptor;",German,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0093-003-R0009,IL-MTFN-001-G-F-0093-003,Sculptures in Permanent Exhibition,2 הפסלים מוצגים בתערוכה הקבועה;,Die zwei Skulpturen werden in der Dauerausstellung gezeigt.,The two sculptures are displayed in the permanent exhibition.,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0093-005-R0003,IL-MTFN-001-G-F-0093-005,Photos of Hans Brankopf at Hadassah Hospital,"תמונות של הנס ברנקופף בעיקר ממקום עבודתו בבי""ח הדסה.","Fotos von Hans Brankopf, hauptsächlich von seinem Arbeitsplatz im Hadassah-Krankenhaus.",Photos of Hans Brankopf mainly from his workplace at Hadassah Hospital.,Unspecified,תצלום|Photograph,photography,original,Hans Brankopf,,,,
